content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
E uma posta,1,0,7.7.2,2021-06-17 20:38:42,
WhatsApp 2 é muito melhor,1,1,7.7.2,2021-06-17 17:04:02,
Deveria ter a opção de escolher separado qual canal/grupo eu não quero fazer download de imagens e vídeos,2,1,7.7.2,2021-06-17 16:52:43,
eu ja tentei baixar o Telegram mais nao deu serto .o poblema e que aqui nao tem torre telefonica e aqui e so por internet tipo email. ou what zap e ai o codigo nao vem.sera que tem outro jeito de receber esse codigo ??,1,0,,2021-06-17 14:46:32,
Até agora Est sendo .nota 10.,2,0,7.7.2,2021-06-17 12:52:06,
"O aplicativo não está mandando o código de confirmação, e não escrevi o número errado.",1,0,7.7.2,2021-06-17 12:08:15,
"Infelizmente a censura chegou aqui. Partiu apk oficial. Unfortunately, censorship got this far. Downloaing official apk",1,0,7.6.0,2021-06-17 11:50:10,
"O suporte infelizmente deixa a desejar a dias tentando resolver meu problema para logar e até agora nada, ninguém responde já enviei vários e-mails e nada. Simplismente não tenho acesso a minha conta.",1,0,,2021-06-17 09:33:56,
"Troquei de aparelho, e o telegram não manda o código sms, acho que faliu, vou desinstalar por precaução",1,1,7.7.2,2021-06-17 09:08:08,
"O app é ótimo, mas não é acessível. Consertem isso!!",1,0,7.7.2,2021-06-17 08:35:44,
Já tem 4 dias que tento instalar e não me mandam o código de verificação 😕😞,1,543,7.7.2,2021-06-17 07:46:08,
A chamada desliga o áudio todas as vezes,2,0,7.7.2,2021-06-17 07:11:32,
"Faz 2 dias que tento instalar, mas não recebo o código via SMS. A demora é tanta que quando o código entra, o app não aceita",2,2,7.7.2,2021-06-17 01:22:28,
"Sei q é importante temos esse app, pq ao menos até então, temos liberdade nele. Mas o app precisa melhorar e muito! Q app jurássico, engessado. Não é fluido, não tem rapidez nos downloads, enfim, muito fraco. Melhorem isso gente! Em pleno 2021 e um app assim? Fica difícil...",1,1,7.7.2,2021-06-17 00:24:20,
Os vídeos não estão carregando!!!,1,0,7.7.2,2021-06-16 21:59:32,
Estou triste mudei meu número e tive que trocar de celular porém baixei novamente e ele já abre no número antigo já digitado e quando troco pro número novo ele diz que enviou um SMS pro número que nunca chegou. Agora não tenho mais como utilizar o Telegram.,1,1,7.7.2,2021-06-16 21:59:01,
"Olá, eu instalei o telegram mas não hora de receber o código o mesmo não vem, já coloquei meus dois números e nada, já desinstalei, instalei de novo e nada, poderiam me ajudar? Obrigada 😊",2,0,,2021-06-16 19:25:44,
Não envia mas o código e não da mas pra entrar,1,1,7.7.2,2021-06-16 19:22:44,
Troquei o celular e estou tentando instalar denovo e não consigo receber o código 😔,1,0,7.7.2,2021-06-16 19:11:35,
"Não chega o código de verificação, já fiz de tudo.",1,0,7.7.2,2021-06-16 18:38:08,
Não consigo receber o código de confirmação. Como faço?,1,0,7.7.2,2021-06-16 17:21:33,
Não estão mandando o código.,2,0,7.7.2,2021-06-16 17:07:50,
Estou a uma semana esperando chegar o código de ativação e até agora nada preciso usar para um curso que vou fazer.,1,1,,2021-06-16 16:06:59,
"O código não chegou por SMS, não consegui usar",1,0,7.7.2,2021-06-16 15:38:26,
Muito ruim,1,0,7.7.2,2021-06-16 14:13:41,
"Estou com problema, não recebo o código para acessar",1,0,7.7.2,2021-06-16 12:49:27,
"Por favor me ajudem. Preciso usar o telegram, mas já instalei e desinstalei Várias vezes e o aap não está conseguindo me enviar o SMS de confirmação, e não aparece opção pra confirmar com ligação ou de qualquer outro jeito. Já faz 3 dias que estou tentando e até agora nada. Me ajudem por favor. Editando hoje dia 16/06. Ainda não tive resposta. Desde o dia 09/06.",1,0,,2021-06-16 12:39:55,
"Sempre acessei normalmente o Telegram; mas desde ontem não consigo acessar. O Código para validar nunca chega. Quando aperto que não recebi, joga para o e-mail com mensagem de erro e depois recebo que não foi enviada para a Central. Estou precisando ter meu acesso! Muitas pessoas, tb estão com o mesmo problema. Fica dando que já tiveram muitas tentativas e para retornar mais tarde.",1,0,,2021-06-16 12:25:31,
Não sei inglês 🤔🤗,1,0,,2021-06-16 11:35:13,
"Gostaria de saber por que eu não recebo o código de ativação, já encaminhei solicitação por email e para o site do suporte.",1,1,7.7.2,2021-06-16 11:26:23,
O código sms não chega faz uma semana que tento.,1,0,,2021-06-16 11:01:20,
Uma carniça não enviam os códigos SMS pra gente entrar...tem que arrumar outra forma de login.,1,1,7.7.2,2021-06-16 10:02:51,
"Por favor TELEGRAM estou desde ontem tentando entrar no meu telegram mas não estou conseguindo. Coloco o .eu número de telefone lá certinho mas o código via SMS na chega pra mim. E todos os meus trabalhos estão lá, podem ver o q esta acontecendo? Tem como vcs enviarem outro código de confirmação pq eu clico em ""RECEBEU O CÓDIGO? E VAI PRA MIM ENVIAR VIA E-MAIL E OITRAS OPCOES O QUAL NENHIMA RESOLVE O MEU PROBLEMA",1,1,7.7.2,2021-06-16 08:14:46,
"sempre utilizei o aplicativo e sempre foi ótimo, nunca teve problema algum, desinstalei ele por um tempo nas últimas semanas e agora a mais de uma semana venho tentando entrar nele novamente, mas o código de verificação do meu número nunca chega, não importa o que eu faça, gostaria de saber como posso resolver isso?",2,16,7.7.2,2021-06-16 02:29:50,
Download de vídeos são mal otimizados: enquanto o app está aberto o download executa normalmente. Se mudar para outro app ele encerra o download.,2,1,7.7.2,2021-06-16 01:39:38,
Eu não recebi um código de verificação e não consegui usar o APP por isso,1,0,,2021-06-16 01:07:09,
"Decepcionante , não recebo o código de ativação",1,0,,2021-06-15 22:41:52,
Não consigo intalar,1,0,,2021-06-15 20:52:34,
"não consegui criar uma conta porque o app não mandava o codigo de verificação, se voces poderem arrumar isso agradeceria muito",1,0,,2021-06-15 19:10:45,
Não estou recebendo o código para completar o aplicativo e nem o código de verificação em duas etapas,1,0,,2021-06-15 19:06:09,
"Dei apenas 2 estrelas, pois depois da atualização eu pedi o que mais usava que era o modo de mandar áudio. Não sei como consegui voltar com essa opção",2,1,7.7.2,2021-06-15 19:04:49,
Muito chato não é fácil de usar,1,0,,2021-06-15 18:42:08,
Por que não consigo baixar vídeos no telegram pelo computador?,1,0,7.7.2,2021-06-15 16:19:16,
EU USO PRA PUXAR DADOS,1,0,,2021-06-15 15:09:37,
Não consegui abrirr uma conta,1,0,7.7.2,2021-06-15 15:06:34,
Bom,1,0,,2021-06-15 13:07:21,
Estou tentando fazer a instalação dês de ontem só que até agora nada de me mandar o código de verificação 😡 Muito ruim meu deus,1,0,7.7.2,2021-06-15 12:27:45,
"Não está chegando o código pra criar a conta, já fiz de tudo",2,0,7.7.2,2021-06-15 12:13:17,
"Não consigo validar meu número, o SMS de validação não chega, tentei inúmeras vezes, enviei e-mails, mas, até o momento não consegui entrar no app.",1,3,7.7.2,2021-06-15 11:28:36,
Não consigo entrar não vem o SMS 😕 qd tento entrar,1,0,7.7.2,2021-06-15 09:49:28,
"Não tô conseguindo logar. Pede o código de segurança, mas não recebo por SMS. Pede para relatar o problema por e-mail, porém da erro no próprio e-mail! Deveriam criar a opção de ligação para caso não seja feita a confirmação por email, SMS...",1,0,,2021-06-15 09:36:19,
Estou chateado troquei de aparelho reinstalei o app e não consigo receber o código de validação SMS,1,0,7.7.2,2021-06-15 04:16:27,
Queria sab pq nao funciona a verificação,1,0,,2021-06-15 00:13:18,
"Figurinhas muito sexualizadas, odiei.",1,0,,2021-06-14 23:33:21,
O meu não ta mais enviando codigo pra min acessar,1,0,7.7.2,2021-06-14 23:29:04,
Não recebo o código já tentei várias vezes,2,0,,2021-06-14 21:45:19,
Não estou conseguindo receber o código de acesso no e-mail ou SMS,1,0,,2021-06-14 21:39:27,
Huu,2,0,7.7.2,2021-06-14 21:29:19,
Tem 2 dias que fica conectando e conectando e nada. Qual o problema?,1,0,7.7.2,2021-06-14 21:22:03,
"Não consigo ouvir os audies, fotos e vídeos... Não entendo.",2,0,7.7.2,2021-06-14 20:16:14,
"Estou utilizando fazer pouco tempo, mas ele simplesmente travou e não funciona mais. Fica sempre tentando conectar. Desinstalei e vou tentar novamente.",1,0,,2021-06-14 20:10:37,
"Sem mais colaboração com mentiras e baixarias, não faz sentido 200mil pessoas em um grupo sem a devida fiscalização!! Mude a postura que mudarei minha nota",1,1,7.7.2,2021-06-14 19:28:38,
Ninho de fake news e desinformação,1,0,,2021-06-14 18:48:27,
Acabou com o meu nmr pq meteu um coraçao no nm da amiga dela e ela viu e pensou q fui eu q meti,1,0,,2021-06-14 18:38:39,
Meu código não chegaaaaa,1,0,7.7.2,2021-06-14 18:12:51,
Exelente,1,0,,2021-06-14 17:16:17,
Não recebi o SMS,1,0,7.7.2,2021-06-14 17:08:01,
"O Telegram, não exclui os contatos da agenda fixa. Um monte de gente que já saiu da agenda principal do seu telefone. No Telegram fica. Devia verificar isso. Na concorrência, só fica os contatos que queremos no telefone.",1,4,7.7.2,2021-06-14 17:01:48,
"Não consigo receber o código via SMS pra dar prosseguimento do meu cadastro, o número que coloco de telefone está correto porém o código nunca chega.",1,1,1.3.25,2021-06-14 16:21:49,
"Coloquei quando me inscrevi que não queria sincronizar com meus contatos, justamente porque queria PRIVACIDADE. O que esse app ridículo faz? Manda notificação para todos meus contatos só para dizer que entrei no Telegram. LIXO!!! Mil vezes LIXO. LIXO. LIXO. LIXO. LIXO. Já excluí.",1,0,,2021-06-14 16:04:01,
O código não cai no meu telefone,1,0,7.7.2,2021-06-14 15:32:34,
"Aplicativo que apoia a disseminação de fake news, protegendo esse bando. Deplorável. 'Ain, mas criptografia, mas isso, mas aquilo, privacidade'. Tem prints, tem nomes, não fazem pq não querem. É conveniente ao aplicativo.",1,0,3.15.0,2021-06-14 13:51:17,
Eu coloquei o meu número de telefone e o app perdiu pra mim aguardar 3 minutos pra aparecer o codigo quando acabou o tempo nao apareceu o código e tentei de novo e nada por favor qual e o código pra mim colocar,1,1,7.7.2,2021-06-14 13:06:21,
Não estou conseguindo reinstalar o aplicativo. Não chega a msg com o código de seguranca! Preciso de um help da assistência,1,1,7.7.2,2021-06-14 12:55:26,
"Desde segunda passada não consigo entrar no aplicativo,meu código de ativação não chega nunca,não tem onde reclamar,cliko no botão não recebeu o código e ele me encaminha para um email que não existe pq ele volta e não chega,ou seja estou sem resposta a uma semana e não tenho onde reclamar! Realmente inacreditável",1,1,7.7.2,2021-06-14 12:33:15,
Não consigo acessar me ligaram para enviar o codigo mas a voz saiu cortada e não deu para entender agora não dá mas certo,1,0,7.7.2,2021-06-14 12:09:49,
#ajudaapp,1,0,7.7.2,2021-06-14 12:06:42,
"Impossível de usar. Já possuí esse app, porém não consigo usar novamente. Nunca recebo o código de verificação do número de celular, e ao mandar e-mail dizendo que não recebi, não me dão nenhuma resposta.",1,4,7.7.2,2021-06-14 10:47:31,
"Péssimo! Tive que reinstalar o App e não me enviam o código de verificação, ou seja, não consigo usar o App!",1,1,7.7.2,2021-06-14 10:15:31,
Só apresenta erro ultimamente e não abre.,1,0,,2021-06-14 09:07:12,
"App não chega a mensagem de verificação, já mandei e-mail e nada.",1,1,7.7.2,2021-06-14 09:06:10,
"Estou tentando instalar desde ontem e não consigo não recebo o código de ativação,,, já foi melhor!!!!",1,0,7.1.3,2021-06-14 07:43:53,
"Abaixei e não consigo entrar, pois o código de verificação não chega p mim",1,0,,2021-06-14 07:27:58,
Pessimo pede um codigo q demora a vir,1,0,,2021-06-14 07:05:13,
Não dá pra assistir o vídeo enteiro fica falando VC não tem APP para assistir esse vídeo,2,0,,2021-06-14 05:04:19,
Iniciando,1,0,7.7.2,2021-06-14 02:23:59,
Pessimo pra instalar,1,0,,2021-06-14 01:54:09,
N recebo o código do app,1,0,7.7.2,2021-06-14 01:22:26,
Não consigo fazer nada.,1,0,7.7.2,2021-06-14 01:21:08,
crítica simples podiam aumentar a velocidade das mensagens,2,0,7.7.2,2021-06-14 00:05:31,
"Não estou recebendo o código para poder usar o aplicativo, quando clico em ""não recebeu o código?"" aparece a opção de enviar um email com uma mensagem constando o erro apresentado pelo aplicativo para um endereço de email que é fornecido automaticamente, clico para enviar ao endereço de email fornecido mas a mensagem não vai. Meu número de telefone está correto, já desinstalei e instalei o aplicativo.",1,3,7.7.2,2021-06-13 23:22:37,
"Problemas ao entrar na conta novamente, formatei o celular, quando coloco meu número ele ao invés de mandar o código via sms, não envia nada, estou tentando a 3 dias",1,1,7.7.2,2021-06-13 22:56:20,
"Eu não recebi o código, não estou conseguindo me conectar no app, como resolvo esse problema?",1,1,,2021-06-13 20:13:38,
Não me enviam o codigo de jeito nenhum ja e a 5 vez que tento mais nao vem o codigo,2,0,,2021-06-13 18:21:04,
"Não recebo meu código de ativação, estou a dias tentando..",1,1,7.7.2,2021-06-13 17:44:09,
"Sai do telegram, depois de ter colocado senha, e tentei entrar de novo, mas o código não é enviado e de tanto eu refazer o procedimento para o envio do código agora diz que não é possível devido às tentativas, ou seja, eu não tenho mais acesso à minha conta. Desinstalei o app e nem tem como excluir a conta pq a desgraça do código nunca é enviado, estou desde ontem nisso! Ps.: Pelo o que vi há inúmeros relatos da falta do código e NENHUMA resposta por parte da ""equipe telegram"", revoltante! =(",1,0,6.1.1,2021-06-13 14:20:43,
Aplicativo Bom...Porém Fui Banido Sem Ter Feito Nada!Mandei Email E Tudo Mais!Mas Não Adianta!,1,0,,2021-06-13 14:04:56,
🤔🙄,1,0,7.7.2,2021-06-13 12:51:44,
"Gostaria de utilizar o App mas se eu não recebo o sms, como faz?! Tem como darem um jeito nisso? Eu mando o e-mail para reclamar mas vcs não estão recebendo 😒",1,2,7.7.2,2021-06-13 10:16:20,
Eu nao recebo o codigo de verificacao e nao tenho resposta por email,1,0,7.7.2,2021-06-13 09:31:46,
"Está sempre a pedir para sincronizar ps contactos e se não estou no meu telemóvel com a minha conta, mas eu estou. Consome bateria até dizer chega.",1,4,7.7.2,2021-06-13 05:00:40,
"Poxa não consigo instalar, coloco meu número e não recebo o código, nem por e-mail, será que alguém pode me ajudar?",1,0,7.7.2,2021-06-12 23:16:15,
"O app é muito bom,mais estou dando uma estrala porque, precisei desinstalar o aplicativo,e quando fui entrar na minha conta de novo o código de verificação do número não chega nunca!! Já mandei mensagem pra central de controle no email e nada !! Queria ver se poderia resolver o meu problema!! Se consegue vou dar com certeza 5 estrela",1,18,7.7.2,2021-06-12 22:24:34,
Nào recebo código de verificação,2,0,7.7.2,2021-06-12 18:26:25,
E copia de wtszap,1,0,,2021-06-12 14:10:22,
O aplicativo tá de sacanagem com minha cara difícil em,2,0,7.7.2,2021-06-12 13:46:32,
Tinha que ter a opção bloquear chat secreto antes de alguém te colocar em um chat secreto.,2,0,,2021-06-12 13:43:42,
Não consigo entrar,1,0,7.7.2,2021-06-12 13:26:48,
Não baixa nada fica só conectando seja áudio vídeos nem as fotos dos perfis aparecem pior que comecei a trabalhar com esse aplicativo e não tem ninguém pra recorrer,1,1,7.7.2,2021-06-12 13:16:33,
Tava bom mas aconteceu de não enviarem o código para o meu número tá com problema? Pessoa solução.,2,0,,2021-06-12 11:38:27,
Eu estalo o app e ele não manda a mensagem com o código... tem dias tentando usar e não consigo,1,0,7.7.2,2021-06-12 11:02:58,
Péssimo! Impossível utilizar pq não enviam o código por sms.,1,0,5.12.1,2021-06-12 10:00:39,
"Não consigo ativar, apresentar a mensagem de que foi enviado um código por SMS, porém nunca chega esse código.",1,1,7.7.2,2021-06-12 09:13:18,
"Preciso do telegram pra entrar para um grupo de um curso que eu comprei... Ao baixar ele pede pra enviar um código por SMS.. esse código nunca chega. Já reiniciei o celular, já desinstalei e reinstalei o telegram, já tentei mandar email pro suporte do telegram (o email vive voltando e os que chegaram lá pra eles, não têm resposta). Já faz quase uma semana e nada. Todos os outros SMS chegam pra mim sem problemas, só os do telegram que não",1,1,7.7.2,2021-06-12 07:38:38,
