content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
Não tá chegando notificação,3,0,6.2.0,2020-07-28 11:45:30,
Eu gosto desse app mas eu ainda prefiro o Whatsapp,3,0,6.2.0,2020-07-28 09:01:07,
Amém Pra você também,3,0,6.3.0,2020-07-27 21:26:55,
Precisa melhorar mais,3,0,6.2.0,2020-07-27 19:30:04,
Não estou recebendo o código,3,0,,2020-07-27 18:47:05,
Muito bom,3,0,6.2.0,2020-07-27 17:01:44,
Bom,3,0,6.3.0,2020-07-27 15:17:14,
"até que e legal, mais enconta que Whatsapp...",3,0,6.3.0,2020-07-27 10:43:49,
Bom,3,0,6.3.0,2020-07-27 06:54:26,
So falta ter chamada de vídeo e stories para se tornar o melhor app de conversas que existe. E com certeza é muito melhor que whatsapp.,3,0,,2020-07-27 03:39:08,
"É bom, mas não tem a opção de limpar histórico de grupos aí é ruim",3,0,6.3.0,2020-07-26 13:55:58,
Estou vendo mas parece muit bom,3,0,6.3.0,2020-07-26 13:46:32,
"Aplicação muito boa, mas ainda não consegue ser melhor que o Whatapp, tem muita coisa que pode ser melhorada e muitas funções que devem ser adicionadas, até lá, continuarei usando whatsap.",3,0,6.3.0,2020-07-26 12:58:10,
Põe chamada de vídeo por favor,3,0,6.3.0,2020-07-26 12:17:40,
Olha o único motivo pra eu n dar 5 estrelas é pq a minha internet tá ótima tá com tudo no máximo e mesmo assim n envia as mensagens pfvr resolvam isso que eu mudo pra 5 estrelas,3,0,6.2.0,2020-07-26 11:42:02,
"Pra ganhar 5 estrelas NÃO devia armazenar as mensagens dos usuários, pra não deixar margem pro governo bisbilhotar as mensagens, também devia ter duplo fator de autenticação pra dificultar hackeamento das contas.",3,0,6.3.0,2020-07-26 10:22:37,
"O aplicativo e realmente é bom, mas... ... Mas tudo acumulada na memória do celular e ai na tem como aguentar, acaba pesando demais e ocupando toda a memória do aparelho. Mesmo apagando, o grupo e tbm não gostei pq não tem como ir apagando mensagens mas uma vez agumulando a memória.",3,0,6.0.1,2020-07-26 00:27:09,
"Amo o aplicativo, mas ultimamente está me incomodando o fato de que eu configuro e ele não fica como eu quero. Quando saio do App e volto, está todo desconfigurado.",3,0,6.2.0,2020-07-25 22:20:27,
Problema no teclado inteligente.,3,0,6.2.0,2020-07-25 21:42:29,
"Nos últimos dias estava travando mto, tirando isso é bom.",3,0,,2020-07-25 20:19:46,
Legal e muito útil.,3,0,,2020-07-25 16:43:58,
Demora demais para as mensagens chegarem .,3,0,6.2.0,2020-07-25 15:01:50,
Bom,3,0,,2020-07-25 14:44:52,
"É um bom aplicativo, mas muito instável. Quando estou ouvindo áudios, do nada o áudio para de reproduzir e tenho que ouvir o áudio desde o começo. Uso o telegram desktop e ele não dá esse tipo de erro. Além disso, no desktop, eu posso ouvir o áudio do ponto que eu selecionar e, neste do celular, tenho que ouvir desde o início, o que é ruim quando pára do nada.",3,769,6.2.0,2020-07-25 13:34:46,"O otimizador de bateria do seu celular pode estar fechando o Telegram para economizar bateria, talvez o otimizador não consiga entender que você está usando o app mesmo em plano de fundo. Por favor, desative o otimizador de bateria e adicione o Telegram às exceções do sistema."
N consigo entrar no app pq o codigo n é enviado,3,0,6.2.0,2020-07-25 11:38:03,
Só presta pra estudos!,3,0,,2020-07-24 22:16:53,
É muito bom,3,0,6.2.0,2020-07-24 17:34:20,
E bom. Porem oque estraga e q a.pessoa pode apagar as suas mensagens se ela quiser e quando ela quiser.,3,0,6.2.0,2020-07-24 14:35:24,
Salveeeeeeeeeeeeeeeeeeeeeeeee 🇧🇷,3,0,,2020-07-24 13:51:55,
Super diferente é legal para assistir vídeos e conversar com professores do YouTube e também é divertidas formas de se aprender conteúdos novos e estudar para o enem e conversar com amigos também não,3,0,6.2.0,2020-07-24 12:50:14,
O APP não reproduz mais áudios encaminhados do whatsapp.,3,0,6.2.0,2020-07-24 06:52:22,
Otimo... porem gostaria que fosse possível baixa mídia direto no cartao sd pois pra dispositivos com pouca memoria interna fica meio difícil baixar arquivos que sejam um pouco grande,3,0,6.2.0,2020-07-22 22:30:20,
Boa,3,0,6.2.0,2020-07-22 15:47:52,
"O aplicativo em si é muito bom...Mais eu não estou conseguindo fazer chamada nele, Pois só fica conectando e nunca conecta....Queria q resolvesem esse problema por favor",3,0,6.2.0,2020-07-22 13:05:04,
Ol,3,0,6.2.0,2020-07-21 20:22:30,
Bom,3,0,,2020-07-21 00:57:15,
"O aplicativo tem td pra ser o principal programa de troca de msgs do mundo inclusive melhor do que whatsapp, tem muitas funções que estão milhares de anos a frente do whatsapp, POREMMMMM, o aplicativo apresenta diversos problemas e bugs, o principal é quando vc recebe uma msg em um grupo e a quando vc abre o grupo a msg não está lá, mesmo vc recebendo a notificação e sabendo que a msg está lá, vc não consegue ver e com isso vc perde muita conversas importantes. As mensagens as vezes atualizam",3,2,6.2.0,2020-07-20 20:57:10,
Cadê a opção chamada de vídeo. Gente vcs são muito bons mais faltam algumas configurações pq não consegmos coloca o som queremos na notificação 🔔 mudem isso já,3,0,6.2.0,2020-07-20 20:48:45,
Fixe,3,0,6.2.0,2020-07-20 19:14:54,
Eu gostei Agora vamos ver se vai continuar assim...ou vai mudar algumas coisas nesse App. No mais tudo ótimo!!!,3,0,6.2.0,2020-07-20 17:23:05,
E bom,3,0,6.2.0,2020-07-20 01:12:17,
Muito bom,3,0,6.2.0,2020-07-19 19:56:38,
"cadastrar por um e-mail seria ótimo, e falta a chamada de vídeo, se arrumar essas coisas com certeza vai ser excelente",3,0,6.2.0,2020-07-18 23:50:51,
Olá eu não tou conseguindo entrar pq esqueci o código tem como vcs me mandar ou ligar pra me da outro aí dou 5 estrela pq é muito bom o telegram,3,0,6.1.1,2020-07-18 21:46:23,
Legau,3,0,6.2.0,2020-07-18 19:26:45,
Tpp,3,0,6.1.1,2020-07-18 18:21:38,
Bom,3,0,6.2.0,2020-07-18 06:52:59,
Alguém tem trava telegram aí kkkk,3,0,6.2.0,2020-07-18 04:00:32,
Parou de funcionar do nada vey q ódio,3,0,6.2.0,2020-07-17 18:55:43,
Poderia fazer chamada de vídeo!Só isso pra ficar perfeito.,3,0,6.2.0,2020-07-17 18:44:27,
Muito bom,3,0,6.2.0,2020-07-17 18:23:20,
Podia ter bem mais funcionalidades,3,0,6.2.0,2020-07-17 16:26:17,
"As mensagens não são recebidas em tempo real, oq impossibilita além de outras coisas trabalhar com o app. Seria muito último alem de melhorar nesse quesito adicionar a opção de janela flutuante para mensagens de modo que sobreponha outros apps.",3,12,6.2.0,2020-07-17 08:00:25,"Olá! No Telegram, 1 traço significa enviada e 2 lida. Não existe um status de 'recebida' porque o app funciona em vários dispositivos ao mesmo tempo, incluindo celular e computador."
Bom,3,0,,2020-07-16 22:51:23,
É bom,3,0,6.2.0,2020-07-16 20:56:03,
Bom,3,0,,2020-07-16 18:04:07,
Eu gosto,3,0,,2020-07-16 16:25:37,
Já coloquei o código de acesso e mão consigo acessar,3,0,6.2.0,2020-07-16 16:21:56,
Laura Tereza,3,0,6.2.0,2020-07-16 14:04:54,
Bom,3,0,,2020-07-16 11:51:03,
Eu formatei meu celular porém peço o envio do código não chega nada.,3,0,6.2.0,2020-07-15 23:58:22,
Dei meia estrela pois quando espero o codigo para entrar no telegrama ele não manda '-' ai tenho q esperar horas pra ver se consigo ;-;,3,0,,2020-07-15 22:44:54,
Bom.,3,0,6.2.0,2020-07-15 16:34:09,
Legal,3,0,6.2.0,2020-07-15 12:49:42,
se tivesse ligação com mais de uma pessoa seria perfeito,3,0,6.2.0,2020-07-15 12:15:23,
"O aplicativo é ótimo, chat incrível, papel de parede incrível. Posso apagar as mensagens pra outra pessoa e etc. Mas algo muito ruim aconteceu ontem. Eu testava testando uma amiga e acidentalmente bloqueei ela, mas só na brincadeira sabe? E consequentemente o chat foi deletado. Perdi TODAS AS MENSAGENS, FOTOS E LINKS. e não consigo recuperar de jeito nenhum. Lembrando que, mesmo que eu tenha bloqueado a pessoa eu tenho o direito de ver a conversa. E não simplesmente apagar para as duas pessoas.",3,194,6.2.0,2020-07-14 22:38:31,"Olá, você provavelmente usou a função de denunciar. Quando alguém desconhecido entra em contato com você, o botão 'bloquear' no topo do chat também conta com a opção 'denunciar'. Se você denunciar essa pessoa, ela além de bloqueada será apagada da sua lista de chats para sua comodidade. Se esse não foi o caso, por favor, entre em contato conosco."
Bom,3,0,6.2.0,2020-07-14 22:25:18,
Tá tendo um bug nas ligações... Vc muta o microfone mas continua com ele aberto🤦🏻‍♂️ Resolvam isso....,3,0,6.2.0,2020-07-14 22:06:12,
Bom demais,3,0,,2020-07-14 20:02:20,
O app é muito bom mas ta faltando Video chamada e ai sim vai ser melhor que o whatsapp,3,0,6.2.0,2020-07-14 18:59:47,
"Vou testar e depois dou a minha opinião, coerente",3,0,,2020-07-14 16:50:52,
Ei vcs podia borta chamar de video ia ficar melhor pra mim vai ser só 3 estrela se vcs bota chamada de vídeo eu boto 5 estrela Fassa isso Vio e logo,3,0,6.2.0,2020-07-14 06:30:12,
"Estou experimentando agora,não tenho uma avaliação concreta!!!!",3,0,6.2.0,2020-07-14 01:36:36,
"Eu não consigo receber o código de acesso, apesar de já ter entrado no App uma vez mas tive que desinstalar",3,0,6.2.0,2020-07-12 16:37:10,
Falta alguns ajustes,3,0,6.2.0,2020-07-12 13:23:07,
"Ainda não usei,direi depois ...",3,0,6.2.0,2020-07-12 12:19:31,
Não tive uma experiência ainda,3,0,,2020-07-12 12:17:31,
Bom,3,0,,2020-07-12 10:00:01,
"O aplicativo é muito bom. Mas para melhorar e ganhar 5 estrelinhas, seria ótimo se tiver na próxima atualização as opções de vídeo chamada em grupo e chamada de áudio em grupo. 😊✌🏽O aplicativo iria ganhar mais usuários! Pois vocês aproveitariam que estamos em quarentena.",3,0,5.10.0,2020-07-12 05:32:22,
Não tá enviando um SMS pra mim não,3,0,6.2.0,2020-07-11 18:27:37,
"Já usei o aplicativo e gostei muito, mas tive que desinstalar. Bom, resolvi instalar novamente e não está enviando o código de jeito nenhum, não está indo nem pelo whatsapp, eu não estou conseguindo entrar também pelo e-mail. Por favor, peço que me ajudem a ativar a minha conta...",3,14,6.2.0,2020-07-11 16:36:20,
raziavel. não se consegue propagar uma informação direta dele pra outro app. tem q colar ao invés clicar apenas na seta,3,0,6.2.0,2020-07-11 11:10:10,
Bom,3,0,6.2.0,2020-07-11 04:42:31,
O aplicativo é bom,3,0,3.8.0,2020-07-10 18:48:18,
"Pq eu recebi o código de acesso, mas errei, tentei outra vez e não recebi mais o código.",3,0,6.2.0,2020-07-10 18:05:31,
Só faltava vídeo chamada,3,0,6.2.0,2020-07-10 10:49:22,
"Deve ser em português, pois sou brasileira e não consegui entrar pois não sei o que estão me pedindo... vai que é uma maldade pra me prejudicar e usar minha conta pros fake dos Bolsominions???",3,0,6.2.0,2020-07-10 10:07:59,
App bem feio mas funciona bem,3,0,6.2.0,2020-07-10 06:37:35,
Precisa fazer chamada,3,0,6.2.0,2020-07-10 04:31:40,
"Tá demorando muito para enviar os áudios e carregar os recebidos, recebo mídias e demora muito pra carregar e quando eu envio uma mídia demora muito pra enviar e também fotos.",3,1,6.2.0,2020-07-09 16:02:04,
Estou testando...,3,0,,2020-07-09 13:26:41,
"O app é muito bom, porém demora muito pra baixar fotos e vídeos",3,0,6.2.0,2020-07-09 13:04:27,
"Não sei ainda, não tive nenhuma experiência",3,0,,2020-07-09 11:15:41,
Cursos online,3,0,6.2.0,2020-07-09 09:01:55,
Depois que atualizou não consigo mais gravar audios. Fora isso o app é excelente!!,3,0,6.2.0,2020-07-08 23:23:03,
É muito bom esse App,3,0,,2020-07-08 10:14:45,
Ainda estou conhecendo.,3,0,6.2.0,2020-07-08 02:26:58,
As vezes da erro ao baixar vídeos do you tube sendo que a última atualização ja foi feita!,3,0,6.2.0,2020-07-07 18:41:30,
"Estou chegando, agora...kkkk",3,0,,2020-07-07 11:52:02,
Melhorem a chamada melhorem a chamada ta horrivel,3,0,,2020-07-07 10:29:42,
Meh,3,0,6.2.0,2020-07-06 21:44:36,
Útil. Falta em PT...,3,0,6.2.0,2020-07-06 19:36:54,
Acho ridículo esse negócio muitas tentativas muitas tentativas à pessoa não pode entra em muitos grupos que já fica essa besteira.,3,1,6.2.0,2020-07-06 18:10:02,
Min dicerao q e bom nao seio ainda,3,0,6.2.0,2020-07-06 17:43:59,
"O App vem tendo muitos problemas de conexão, às vezes não envia as mensagens.",3,0,6.2.0,2020-07-06 08:49:02,
Bom app pra interagir profissionalmente,3,0,6.2.0,2020-07-06 05:13:28,
"Eu amo o app mas tá dando umas bugados e as mensagens não enviam, vou em outro app e a mensagem envia na hora, enquanto a do telegram não. Parece que tô sem internet Arrumem por favor",3,0,,2020-07-06 02:42:27,
🤡,3,0,6.2.0,2020-07-06 01:11:07,
Mais aumenos este aplicativo pois não estou conseguindo entrar em um grupo usando o link do grupo do telegram. Resolvam esse problema por favor.,3,0,6.2.0,2020-07-05 22:44:19,
Vocês poderiam colocar opção silenciar por mais de dois dias pelo menos pelo um ano é bem chato de dois em dois dias tem que ficar silenciando os grupos,3,0,6.2.0,2020-07-05 20:44:25,
"o app é muito bom, porém deveria ter a opção 'status'",3,0,6.2.0,2020-07-05 19:17:07,
funciona...,3,0,6.2.0,2020-07-04 19:34:29,
Bom,3,0,6.2.0,2020-07-04 15:57:25,
Precisa colocar opção de silenciar por mais tempo,3,0,6.2.0,2020-07-04 02:06:26,
"Meire,Valdirene,Berenice,m, auxiliadora,tina,Brenda,nilda,marceliariel,",3,0,6.2.0,2020-07-04 01:22:44,
"Olá boa noite, envie o código pelo imail , morro no interior e não dá para receber SMS 👍👍",3,0,6.2.0,2020-07-04 00:25:02,
O whats é melhor,3,0,3.17.1,2020-07-03 20:00:45,
Não estou conseguindo abrir tarefas 😭,3,0,6.2.0,2020-07-03 15:08:13,
Beweeed,3,0,6.1.1,2020-07-03 06:27:32,
Bom,3,0,6.2.0,2020-07-02 20:54:49,
😍,3,0,6.2.0,2020-07-02 16:30:16,
Olha o app tem sido bom mas d uma atualizacao a outra nao vejo mts coisas novas. A unica coisa q aparece eas stickers Quiz e essas coisas q nem faz muita diferenca. Cade a chamada d video. Status e etc... Ah e pra ficar melhor alem da chamada d video Status poderia ter cm usar sem usar internet. Pelo menos pra mandar msg,3,1,6.2.0,2020-07-02 11:28:06,
Fixe,3,0,6.2.0,2020-07-02 03:20:14,
Cheguei agora !! Ainda sem subsídios p/avaliar..,3,0,6.2.0,2020-07-02 00:26:00,
"Deveriam mandar o codigo nao so pelo numero, mas tambem por email.",3,1,6.2.0,2020-06-30 21:06:19,
Muito exposto a visibilidade fica aparecendo pra todo mundo,3,0,6.2.0,2020-06-30 20:34:59,
Boa,3,0,,2020-06-30 19:33:52,
Tranquilo e então não Y,3,0,,2020-06-30 15:55:14,
"Olá toda momento fica atualizando e não recebo as msgs, como resolver",3,0,6.2.0,2020-06-30 13:33:32,
Eu to entrando e esta saindo sozinho nao consigo entrar,3,0,6.2.0,2020-06-30 12:24:43,
Ainda vou testar e depois falo mais,3,0,6.2.0,2020-06-30 11:20:15,
"Eu daria 5 estrelas mas começo a não suportar receber meia dúzia de notificações por dia de contactos que aderiram ao telegram, e não dá para as desligar. O Telegram já é suficientemente grande para não ter esse tipo de notificações. Essas coisas são coisa de APP pequenina. Cresçam.",3,0,6.2.0,2020-06-30 09:35:02,
Pouco uso,3,0,6.2.0,2020-06-30 09:11:49,
"Sempre funcionou normalmente, porém hoje começou a apresentar falha, e não consigo resolver",3,0,6.2.0,2020-06-30 08:54:13,
Está travando e fechando. Não consigo mais usar.,3,0,6.2.0,2020-06-30 08:17:42,
não recebo o código para instalação.,3,0,6.2.0,2020-06-30 02:47:24,
50% de satisfação...,3,1,6.2.0,2020-06-30 01:11:42,
As vezes para n envia mensagem msm com net,3,0,6.2.0,2020-06-30 00:27:52,
Muito ruim,3,0,,2020-06-29 19:19:38,
toda hora dando esse problema no meu chat consertem isso ... ta direto perdendo a conexão,3,36,6.2.0,2020-06-29 19:15:25,
E bom mas a gente não consegue excluí arquivo do canais que a gente faz parte,3,0,6.2.0,2020-06-29 18:34:18,
"Não gostei. Muita coisa em Inglês. Se é mercado Tropical, cadê as promoções. Preferia o encarte. Boa noite.",3,0,,2020-06-29 18:18:29,
"O código de confirmação não está chegando no meu celular, por que está acontecendo isso?",3,1,6.2.0,2020-06-29 12:38:59,
"O app é ótimo. Porém, vocês podiam criar a ferramenta de vídeo chamadas, aí sim estaria completo.",3,0,6.2.0,2020-06-28 21:34:37,
Não estou recebendo ligação p me mandarem a senha. Escrevi a q mandaram antes 14912 e não aceitam.,3,0,6.2.0,2020-06-28 15:10:19,
E bonzinho,3,0,6.2.0,2020-06-28 10:26:15,
Só falta colocar status,3,0,,2020-06-28 10:13:23,
Roselita ferreira ❤️ Gostaria de assisti mais vídeos a gostei muito dos vídeos,3,0,6.2.0,2020-06-27 20:52:48,
Interessante,3,0,6.2.0,2020-06-27 11:08:56,
"o app é muito bom, só queria saber porque que eu não recebo nenhuma notificação 😔",3,1,6.2.0,2020-06-27 00:44:21,
"O app é maravilhoso! Mas tem algo que eu iria adorar. Poderia habilitar o app para que permita reproduzir os videos mesmo com a tela bloqueada, e mesmo que não esteja no app, continue vendo o video no canto da tela?",3,11,6.2.0,2020-06-26 15:41:03,
Começando agora vou ver,3,0,6.2.0,2020-06-26 15:10:48,
Formatei o meu celular e reinstalei o telegram na hora de confirmar o número do celular a mensagem nunca chegou.,3,0,,2020-06-26 13:26:04,
"Olá bom dia, como faço pra saber se a mensagem foi entregue ao destinatário, porque sei que ela saiu do meu celular mais não tenho como verificar, igual tem em outros apps",3,1,6.2.0,2020-06-26 10:13:53,
O Telegram é ótimo o problema é que eu não recebo o SMS por favor ajeite isso,3,0,6.2.0,2020-06-26 06:19:47,
"Amo o Telegram, mas o aplicativo tá travando muito. Resolvam isso por favor",3,0,6.2.0,2020-06-25 02:58:49,
"Dei 3 estrelas pois comecei a utilizar o app pois me recomendaram dizendo que poderia sempre enviar msg para varias pessoas,no entanto estou limitado aos meus contatos.assim que eu conseguir darei 5 estrela com prazer.",3,1,6.2.0,2020-06-24 21:28:31,
"Gosto do aplicativo , poi é livre , sem sensura , mas ele tem tem problemas. 1 fica caindo. 2 as vezes quando tem muitas mensagens ele desaparece com número de mensagens ainda não lidas e pula todas elas . 3 nos vídeos ele fica mostrando a barra superior da tela do celular que mostra as horas.",3,14,6.2.0,2020-06-24 19:05:31,
É bom!,3,0,6.2.0,2020-06-24 15:50:36,
